Source,Target,ObjectClass,Permission
chrome_sandbox_nacl_t,user_tty_device_t,chr_file,write
chrome_sandbox_t,chrome_sandbox_t,capability,net_admin
chrome_sandbox_t,chrome_sandbox_t,capability,sys_module
chrome_sandbox_t,chrome_sandbox_t,capability,sys_nice
chrome_sandbox_t,chrome_sandbox_t,file,create;
chrome_sandbox_t,chrome_sandbox_t,memprotect,mmap_zero;
chrome_sandbox_t,chrome_sandbox_t,udp_socket,listen;
chrome_sandbox_t,cifs_t,file,open; [ use_samba_home_dirs ]:True
chrome_sandbox_t,console_device_t,chr_file,append
chrome_sandbox_t,console_device_t,chr_file,ioctl
chrome_sandbox_t,console_device_t,chr_file,lock
chrome_sandbox_t,console_device_t,chr_file,read
chrome_sandbox_t,console_device_t,chr_file,write
chrome_sandbox_t,device_node,chr_file,getattr;
chrome_sandbox_t,domain,dir,getattr
chrome_sandbox_t,domain,dir,ioctl
chrome_sandbox_t,domain,dir,lock
chrome_sandbox_t,domain,dir,open
chrome_sandbox_t,domain,dir,read
chrome_sandbox_t,domain,dir,search
chrome_sandbox_t,domain,fifo_file,getattr
chrome_sandbox_t,domain,fifo_file,ioctl
chrome_sandbox_t,domain,fifo_file,lock
chrome_sandbox_t,domain,fifo_file,open
chrome_sandbox_t,domain,fifo_file,read
chrome_sandbox_t,domain,file,getattr
chrome_sandbox_t,domain,file,ioctl
chrome_sandbox_t,domain,file,lock
chrome_sandbox_t,domain,file,open
chrome_sandbox_t,domain,file,read
chrome_sandbox_t,domain,lnk_file,getattr
chrome_sandbox_t,domain,lnk_file,read
chrome_sandbox_t,domain,sock_file,getattr
chrome_sandbox_t,domain,sock_file,open
chrome_sandbox_t,domain,sock_file,read
chrome_sandbox_t,ecryptfs_t,file,append; [ use_ecryptfs_home_dirs ]:True
chrome_sandbox_t,filesystem_type,filesystem,getattr;
chrome_sandbox_t,init_t,fd,use;
chrome_sandbox_t,input_xevent_type,x_event,send;
chrome_sandbox_t,nfs_t,file,open; [ use_nfs_home_dirs ]:True
chrome_sandbox_t,nscd_t,fd,use;
chrome_sandbox_t,nscd_t,nscd,getserv
chrome_sandbox_t,nscd_t,nscd,shmemgrp
chrome_sandbox_t,nscd_t,nscd,shmemhost
chrome_sandbox_t,nscd_t,nscd,shmempwd
chrome_sandbox_t,nscd_t,nscd,shmemserv
chrome_sandbox_t,nscd_var_run_t,file,getattr
chrome_sandbox_t,nscd_var_run_t,file,ioctl
chrome_sandbox_t,nscd_var_run_t,file,lock
chrome_sandbox_t,nscd_var_run_t,file,open
chrome_sandbox_t,nscd_var_run_t,file,read
chrome_sandbox_t,passwd_file_t,file,getattr
chrome_sandbox_t,passwd_file_t,file,ioctl
chrome_sandbox_t,passwd_file_t,file,lock
chrome_sandbox_t,passwd_file_t,file,open
chrome_sandbox_t,passwd_file_t,file,read
chrome_sandbox_t,sandbox_web_type,alg_socket,getattr;
chrome_sandbox_t,sandbox_web_type,appletalk_socket,getattr;
chrome_sandbox_t,sandbox_web_type,atmpvc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,atmsvc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,ax25_socket,getattr;
chrome_sandbox_t,sandbox_web_type,bluetooth_socket,getattr;
chrome_sandbox_t,sandbox_web_type,caif_socket,getattr;
chrome_sandbox_t,sandbox_web_type,can_socket,getattr;
chrome_sandbox_t,sandbox_web_type,dccp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,decnet_socket,getattr;
chrome_sandbox_t,sandbox_web_type,icmp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,ieee802154_socket,getattr;
chrome_sandbox_t,sandbox_web_type,ipx_socket,getattr;
chrome_sandbox_t,sandbox_web_type,irda_socket,getattr;
chrome_sandbox_t,sandbox_web_type,isdn_socket,getattr;
chrome_sandbox_t,sandbox_web_type,iucv_socket,getattr;
chrome_sandbox_t,sandbox_web_type,kcm_socket,getattr;
chrome_sandbox_t,sandbox_web_type,llc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,mctp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_audit_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_connector_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_crypto_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_dnrt_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_fib_lookup_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_firewall_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_generic_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_ip6fw_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_iscsi_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_kobject_uevent_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_netfilter_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_nflog_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_rdma_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_route_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_scsitransport_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_selinux_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_tcpdiag_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netlink_xfrm_socket,getattr;
chrome_sandbox_t,sandbox_web_type,netrom_socket,getattr;
chrome_sandbox_t,sandbox_web_type,nfc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,packet_socket,getattr;
chrome_sandbox_t,sandbox_web_type,phonet_socket,getattr;
chrome_sandbox_t,sandbox_web_type,pppox_socket,getattr;
chrome_sandbox_t,sandbox_web_type,qipcrtr_socket,getattr;
chrome_sandbox_t,sandbox_web_type,rawip_socket,getattr;
chrome_sandbox_t,sandbox_web_type,rds_socket,getattr;
chrome_sandbox_t,sandbox_web_type,rose_socket,getattr;
chrome_sandbox_t,sandbox_web_type,rxrpc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,sctp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,smc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,tcp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,tipc_socket,getattr;
chrome_sandbox_t,sandbox_web_type,tun_socket,getattr;
chrome_sandbox_t,sandbox_web_type,udp_socket,getattr;
chrome_sandbox_t,sandbox_web_type,unix_dgram_socket,getattr;
chrome_sandbox_t,sandbox_web_type,unix_stream_socket,getattr;
chrome_sandbox_t,sandbox_web_type,vsock_socket,getattr;
chrome_sandbox_t,sandbox_web_type,x25_socket,getattr;
chrome_sandbox_t,sandbox_web_type,xdp_socket,getattr;
chrome_sandbox_t,staff_usertype,alg_socket,getattr;
chrome_sandbox_t,staff_usertype,appletalk_socket,getattr;
chrome_sandbox_t,staff_usertype,atmpvc_socket,getattr;
chrome_sandbox_t,staff_usertype,atmsvc_socket,getattr;
chrome_sandbox_t,staff_usertype,ax25_socket,getattr;
chrome_sandbox_t,staff_usertype,bluetooth_socket,getattr;
chrome_sandbox_t,staff_usertype,caif_socket,getattr;
chrome_sandbox_t,staff_usertype,can_socket,getattr;
chrome_sandbox_t,staff_usertype,dccp_socket,getattr;
chrome_sandbox_t,staff_usertype,decnet_socket,getattr;
chrome_sandbox_t,staff_usertype,icmp_socket,getattr;
chrome_sandbox_t,staff_usertype,ieee802154_socket,getattr;
chrome_sandbox_t,staff_usertype,ipx_socket,getattr;
chrome_sandbox_t,staff_usertype,irda_socket,getattr;
chrome_sandbox_t,staff_usertype,isdn_socket,getattr;
chrome_sandbox_t,staff_usertype,iucv_socket,getattr;
chrome_sandbox_t,staff_usertype,kcm_socket,getattr;
chrome_sandbox_t,staff_usertype,llc_socket,getattr;
chrome_sandbox_t,staff_usertype,mctp_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_audit_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_connector_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_crypto_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_dnrt_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_fib_lookup_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_firewall_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_generic_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_ip6fw_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_iscsi_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_kobject_uevent_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_netfilter_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_nflog_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_rdma_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_route_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_scsitransport_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_selinux_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_tcpdiag_socket,getattr;
chrome_sandbox_t,staff_usertype,netlink_xfrm_socket,getattr;
chrome_sandbox_t,staff_usertype,netrom_socket,getattr;
chrome_sandbox_t,staff_usertype,nfc_socket,getattr;
chrome_sandbox_t,staff_usertype,packet_socket,getattr;
chrome_sandbox_t,staff_usertype,phonet_socket,getattr;
chrome_sandbox_t,staff_usertype,pppox_socket,getattr;
chrome_sandbox_t,staff_usertype,qipcrtr_socket,getattr;
chrome_sandbox_t,staff_usertype,rawip_socket,getattr;
chrome_sandbox_t,staff_usertype,rds_socket,getattr;
chrome_sandbox_t,staff_usertype,rose_socket,getattr;
chrome_sandbox_t,staff_usertype,rxrpc_socket,getattr;
chrome_sandbox_t,staff_usertype,sctp_socket,getattr;
chrome_sandbox_t,staff_usertype,smc_socket,getattr;
chrome_sandbox_t,staff_usertype,tcp_socket,getattr;
chrome_sandbox_t,staff_usertype,tipc_socket,getattr;
chrome_sandbox_t,staff_usertype,tun_socket,getattr;
chrome_sandbox_t,staff_usertype,udp_socket,getattr;
chrome_sandbox_t,staff_usertype,unix_dgram_socket,getattr;
chrome_sandbox_t,staff_usertype,unix_stream_socket,getattr;
chrome_sandbox_t,staff_usertype,vsock_socket,getattr;
chrome_sandbox_t,staff_usertype,x25_socket,getattr;
chrome_sandbox_t,staff_usertype,xdp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,alg_socket,getattr;
chrome_sandbox_t,sysadm_usertype,appletalk_socket,getattr;
chrome_sandbox_t,sysadm_usertype,atmpvc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,atmsvc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,ax25_socket,getattr;
chrome_sandbox_t,sysadm_usertype,bluetooth_socket,getattr;
chrome_sandbox_t,sysadm_usertype,caif_socket,getattr;
chrome_sandbox_t,sysadm_usertype,can_socket,getattr;
chrome_sandbox_t,sysadm_usertype,dccp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,decnet_socket,getattr;
chrome_sandbox_t,sysadm_usertype,icmp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,ieee802154_socket,getattr;
chrome_sandbox_t,sysadm_usertype,ipx_socket,getattr;
chrome_sandbox_t,sysadm_usertype,irda_socket,getattr;
chrome_sandbox_t,sysadm_usertype,isdn_socket,getattr;
chrome_sandbox_t,sysadm_usertype,iucv_socket,getattr;
chrome_sandbox_t,sysadm_usertype,kcm_socket,getattr;
chrome_sandbox_t,sysadm_usertype,llc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,mctp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_audit_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_connector_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_crypto_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_dnrt_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_fib_lookup_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_firewall_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_generic_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_ip6fw_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_iscsi_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_kobject_uevent_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_netfilter_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_nflog_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_rdma_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_route_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_scsitransport_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_selinux_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_tcpdiag_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netlink_xfrm_socket,getattr;
chrome_sandbox_t,sysadm_usertype,netrom_socket,getattr;
chrome_sandbox_t,sysadm_usertype,nfc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,packet_socket,getattr;
chrome_sandbox_t,sysadm_usertype,phonet_socket,getattr;
chrome_sandbox_t,sysadm_usertype,pppox_socket,getattr;
chrome_sandbox_t,sysadm_usertype,qipcrtr_socket,getattr;
chrome_sandbox_t,sysadm_usertype,rawip_socket,getattr;
chrome_sandbox_t,sysadm_usertype,rds_socket,getattr;
chrome_sandbox_t,sysadm_usertype,rose_socket,getattr;
chrome_sandbox_t,sysadm_usertype,rxrpc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,sctp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,smc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,tcp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,tipc_socket,getattr;
chrome_sandbox_t,sysadm_usertype,tun_socket,getattr;
chrome_sandbox_t,sysadm_usertype,udp_socket,getattr;
chrome_sandbox_t,sysadm_usertype,unix_dgram_socket,getattr;
chrome_sandbox_t,sysadm_usertype,unix_stream_socket,getattr;
chrome_sandbox_t,sysadm_usertype,vsock_socket,getattr;
chrome_sandbox_t,sysadm_usertype,x25_socket,getattr;
chrome_sandbox_t,sysadm_usertype,xdp_socket,getattr;
chrome_sandbox_t,tty_device_t,chr_file,append
chrome_sandbox_t,tty_device_t,chr_file,ioctl
chrome_sandbox_t,tty_device_t,chr_file,lock
chrome_sandbox_t,tty_device_t,chr_file,read
chrome_sandbox_t,tty_device_t,chr_file,write
chrome_sandbox_t,unconfined_t,alg_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,appletalk_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,atmpvc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,atmsvc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,ax25_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,bluetooth_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,caif_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,can_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,dccp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,decnet_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,file,write;
chrome_sandbox_t,unconfined_t,icmp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,ieee802154_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,ipx_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,irda_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,isdn_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,iucv_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,kcm_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,llc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,mctp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_audit_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_connector_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_crypto_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_dnrt_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_fib_lookup_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_firewall_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_generic_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_ip6fw_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_iscsi_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_kobject_uevent_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_netfilter_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_nflog_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_rdma_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_route_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_scsitransport_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_selinux_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_tcpdiag_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netlink_xfrm_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,netrom_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,nfc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,packet_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,phonet_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,pppox_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,qipcrtr_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,rawip_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,rds_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,rose_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,rxrpc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,sctp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,smc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,tcp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,tipc_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,tun_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,udp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,unix_dgram_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,unix_stream_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,vsock_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,x25_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,unconfined_t,xdp_socket,getattr; [ unconfined_chrome_sandbox_transition ]:True
chrome_sandbox_t,user_devpts_t,chr_file,append
chrome_sandbox_t,user_devpts_t,chr_file,ioctl
chrome_sandbox_t,user_devpts_t,chr_file,lock
chrome_sandbox_t,user_devpts_t,chr_file,read
chrome_sandbox_t,user_devpts_t,chr_file,write
chrome_sandbox_t,user_home_t,file,append
chrome_sandbox_t,user_home_t,file,getattr
chrome_sandbox_t,user_home_t,file,ioctl
chrome_sandbox_t,user_home_t,file,lock
chrome_sandbox_t,user_home_t,file,open
chrome_sandbox_t,user_home_t,file,write
chrome_sandbox_t,user_tty_device_t,chr_file,append
chrome_sandbox_t,user_tty_device_t,chr_file,ioctl
chrome_sandbox_t,user_tty_device_t,chr_file,lock
