1,2
dnsmasq_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
dnsmasq_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
dnsmasq_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
dnsmasq_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
dnssec_client_packet_t,"client_packet_type, packet_type"
dnssec_port_t,"defined_port_type, port_type, unreserved_port_type"
dnssec_server_packet_t,"packet_type, server_packet_type"
dnssec_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, security_file_type"
dnssec_trigger_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
dnssec_trigger_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
dnssec_trigger_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
dnssec_trigger_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
dnssec_trigger_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
dogtag_client_packet_t,"client_packet_type, packet_type"
dogtag_port_t,"defined_port_type, port_type, unreserved_port_type"
dogtag_server_packet_t,"packet_type, server_packet_type"
dosfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
dovecot_auth_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
dovecot_auth_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, dovecot_domain, syslog_client_type, pcmcia_typeattr_1"
dovecot_auth_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile, systemd_private_tmp_type"
dovecot_cert_t,"file_type, non_auth_file_type, non_security_file_type, cert_type"
dovecot_deliver_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
dovecot_deliver_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, dovecot_domain, syslog_client_type, mailserver_delivery, pcmcia_typeattr_1, userdom_home_manager_type, userdom_filetrans_type"
dovecot_deliver_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
dovecot_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
dovecot_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
dovecot_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
dovecot_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
dovecot_passwd_t,"file_type, non_auth_file_type, non_security_file_type"
dovecot_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
dovecot_t,"nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, dovecot_domain, daemon, syslog_client_type, pcmcia_typeattr_1, userdom_home_manager_type, userdom_filetrans_type"
dovecot_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
dovecot_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
dovecot_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
dovecot_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
drbd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
drbd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
drbd_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
drbd_t,"nsswitch_domain, can_load_kernmodule, corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
drbd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
drbd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
drbd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
dri_device_t,device_node
dspam_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
dspam_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
dspam_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
dspam_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, sepgsql_client_type"
dspam_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
dspam_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
echo_client_packet_t,"client_packet_type, packet_type"
echo_port_t,"defined_port_type, port_type, reserved_port_type"
echo_server_packet_t,"packet_type, server_packet_type"
ecryptfs_device_t,device_node
ecryptfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
efivarfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
efs_client_packet_t,"client_packet_type, packet_type"
efs_port_t,"defined_port_type, port_type, reserved_port_type, rpc_port_type"
efs_server_packet_t,"packet_type, server_packet_type"
embrace_dp_c_client_packet_t,"client_packet_type, packet_type"
embrace_dp_c_port_t,"defined_port_type, port_type, unreserved_port_type"
embrace_dp_c_server_packet_t,"packet_type, server_packet_type"
entropyd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
entropyd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
entropyd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
entropyd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
ephemeral_port_t,"ephemeral_port_type, port_type"
epmap_client_packet_t,"client_packet_type, packet_type"
epmap_port_t,"defined_port_type, port_type, reserved_port_type"
epmap_server_packet_t,"packet_type, server_packet_type"
epmd_client_packet_t,"client_packet_type, packet_type"
epmd_port_t,"defined_port_type, port_type, unreserved_port_type"
epmd_server_packet_t,"packet_type, server_packet_type"
etc_aliases_t,"file_type, non_auth_file_type, non_security_file_type"
etc_mail_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
etc_runtime_t,"base_file_type, base_ro_file_type, configfile, file_type, non_auth_file_type, non_security_file_type"
event_device_t,device_node
eventlogd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
eventlogd_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, likewise_domains, syslog_client_type, pcmcia_typeattr_1"
eventlogd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
eventlogd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
eventlogd_var_socket_t,"file_type, non_auth_file_type, non_security_file_type"
evtchnd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
evtchnd_t,"corenet_unlabeled_type, domain, daemon, pcmcia_typeattr_1"
evtchnd_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
evtchnd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
exim_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, mta_exec_type"
exim_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
exim_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
exim_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
exim_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
exim_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, mta_user_agent, mailserver_delivery, mailserver_domain, pcmcia_typeattr_1, sepgsql_client_type, userdom_home_manager_type, userdom_filetrans_type"
exim_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
exim_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
exim_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
exports_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
fac_restore_client_packet_t,"client_packet_type, packet_type"
fac_restore_port_t,"defined_port_type, port_type, unreserved_port_type"
fac_restore_server_packet_t,"packet_type, server_packet_type"
fail2ban_client_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
fail2ban_client_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, systemprocess, pcmcia_typeattr_1"
fail2ban_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fail2ban_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
fail2ban_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
fail2ban_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
fail2ban_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
fail2ban_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
fail2ban_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
faillog_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
fcoemon_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fcoemon_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
fcoemon_t,"corenet_unlabeled_type, domain, daemon, syslog_client_type, pcmcia_typeattr_1"
fcoemon_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
fdo_conf_rw_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
fdo_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
fdo_device_credentials_t,"file_type, non_auth_file_type, non_security_file_type"
fdo_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fdo_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
fdo_ssh_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
fdo_t,"corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, daemon, pcmcia_typeattr_1"
fdo_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
fdo_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
fdo_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
fdo_var_t,"file_type, non_auth_file_type, non_security_file_type"
fedoratp_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
fedoratp_t,"application_domain_type, corenet_unlabeled_type, domain, systemprocess, syslog_client_type, pcmcia_typeattr_1"
fedoratp_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
fenced_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fenced_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
fenced_t,"nsswitch_domain, corenet_unlabeled_type, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, cluster_domain"
fenced_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
fenced_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile, cluster_tmpfs"
fenced_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile, cluster_log"
fenced_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, cluster_pid"
fetchmail_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
fetchmail_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fetchmail_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
fetchmail_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
fetchmail_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
fetchmail_t,"corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
fetchmail_uidl_cache_t,"file_type, non_auth_file_type, non_security_file_type"
fetchmail_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
file_context_t,"file_type, non_auth_file_type, security_file_type"
fingerd_client_packet_t,"client_packet_type, packet_type"
fingerd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
fingerd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
fingerd_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
fingerd_port_t,"defined_port_type, port_type, reserved_port_type"
fingerd_server_packet_t,"packet_type, server_packet_type"
fingerd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
fingerd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
firepower_client_packet_t,"client_packet_type, packet_type"
firepower_port_t,"defined_port_type, port_type, unreserved_port_type"
firepower_server_packet_t,"packet_type, server_packet_type"
firewalld_etc_rw_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
firewalld_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, systemprocess_entry"
