1,2
container_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
container_logreader_t,"can_dump_kernel, can_receive_kernel_messages, container_domain, container_net_domain, corenet_unlabeled_type, domain, mcs_constrained_type, pcmcia_typeattr_1, process_user_target"
container_plugin_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
container_port_t,port_type
container_ro_file_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, svirt_file_type"
container_runtime_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
container_runtime_t,"can_change_object_identity, can_change_process_identity, can_change_process_role, can_dump_kernel, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_receive_kernel_messages, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, container_runtime_domain, corenet_unconfined_type, corenet_unlabeled_type, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, fixed_disk_raw_read, fixed_disk_raw_write, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
container_runtime_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
container_runtime_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
container_t,"can_dump_kernel, can_receive_kernel_messages, container_domain, container_net_domain, corenet_unconfined_type, corenet_unlabeled_type, domain, kernel_system_state_reader, mcs_constrained_type, pcmcia_typeattr_1, process_user_target, sandbox_net_domain, svirt_sandbox_domain, syslog_client_type"
container_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
container_userns_t,"can_dump_kernel, can_receive_kernel_messages, container_domain, corenet_unlabeled_type, domain, mcs_constrained_type, pcmcia_typeattr_1, process_user_target, sandbox_net_domain"
container_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
container_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
couchdb_client_packet_t,"client_packet_type, packet_type"
couchdb_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
couchdb_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
couchdb_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
couchdb_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
couchdb_port_t,"defined_port_type, port_type, unreserved_port_type"
couchdb_server_packet_t,"packet_type, server_packet_type"
couchdb_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1"
couchdb_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
couchdb_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
couchdb_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
couchdb_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
courier_authdaemon_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
courier_authdaemon_t,"corenet_unlabeled_type, courier_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
courier_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
courier_exec_t,"application_exec_type, exec_type, file_type, mta_exec_type, non_auth_file_type, non_security_file_type"
courier_pcp_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
courier_pcp_t,"corenet_unlabeled_type, courier_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1, syslog_client_type"
courier_pop_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
courier_pop_t,"corenet_unlabeled_type, courier_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1, syslog_client_type"
courier_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
courier_sqwebmail_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
courier_sqwebmail_t,"corenet_unlabeled_type, courier_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1, syslog_client_type"
courier_tcpd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
courier_tcpd_t,"corenet_unlabeled_type, courier_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1, syslog_client_type"
courier_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
courier_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
cpu_device_t,device_node
cpu_online_t,"file_type, non_auth_file_type, non_security_file_type"
cpucontrol_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
cpucontrol_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
cpucontrol_t,"application_domain_type, corenet_unlabeled_type, cpucontrol_domain, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
cpufreqselector_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
cpufreqselector_t,"application_domain_type, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, pcmcia_typeattr_1, system_bus_type, systemprocess"
cpuplug_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
cpuplug_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
cpuplug_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
cpuplug_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type"
cpuplug_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
cpusetfs_t,filesystem_type
cpuspeed_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
cpuspeed_t,"application_domain_type, corenet_unlabeled_type, cpucontrol_domain, domain, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type, systemprocess"
cpuspeed_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
crack_db_t,"file_type, non_auth_file_type, non_security_file_type"
crack_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
crack_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type"
crack_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
crash_device_t,device_node
cron_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
cron_spool_t,"file_type, mailcontent_type, non_auth_file_type, non_security_file_type, spoolfile"
cron_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
cron_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
crond_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
crond_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
crond_t,"can_change_object_identity, can_change_process_identity, can_change_process_role, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, cron_source_domain, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, privfd, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, unconfined_login_domain, userdom_filetrans_type, x_domain, xserver_unconfined_type"
crond_tmp_t,"file_type, mailcontent_type, non_auth_file_type, non_security_file_type, polymember, polyparent, tmpfile"
crond_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
crond_var_run_t,"file_type, mailcontent_type, non_auth_file_type, non_security_file_type, pidfile"
cronjob_t,"corenet_unlabeled_type, cron_job_domain, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1"
crontab_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
crontab_t,"application_domain_type, corenet_unlabeled_type, crontab_domain, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, userdom_home_reader_type"
crontab_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
crypt_device_t,device_node
ctdb_client_packet_t,"client_packet_type, packet_type"
ctdb_port_t,"defined_port_type, port_type, unreserved_port_type"
ctdb_server_packet_t,"packet_type, server_packet_type"
ctdbd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
ctdbd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
ctdbd_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
ctdbd_spool_t,"file_type, non_auth_file_type, non_security_file_type"
ctdbd_t,"corenet_unlabeled_type, daemon, domain, initrc_transition_domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, userdom_home_manager_type"
ctdbd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
ctdbd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
ctdbd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
ctdbd_var_t,"file_type, non_auth_file_type, non_security_file_type"
cups_pdf_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
cups_pdf_t,"corenet_unlabeled_type, cups_domain, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, userdom_filetrans_type, userdom_home_manager_type"
cups_pdf_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
cupsd_config_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
cupsd_config_t,"application_domain_type, corenet_unlabeled_type, cups_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, system_bus_type, systemprocess"
cupsd_config_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
cupsd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
cupsd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
cupsd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
cupsd_interface_t,"file_type, non_auth_file_type, non_security_file_type"
cupsd_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
cupsd_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
cupsd_lpd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
cupsd_lpd_t,"corenet_unlabeled_type, cups_domain, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
cupsd_lpd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
cupsd_lpd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
cupsd_rw_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
cupsd_t,"can_change_object_identity, corenet_unlabeled_type, cups_domain, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
cupsd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
cupsd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
cupsd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
cupsd_var_run_t,"daemonrundir, file_type, non_auth_file_type, non_security_file_type, pidfile"
cvs_client_packet_t,"client_packet_type, packet_type"
cvs_content_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
cvs_data_t,"file_type, non_auth_file_type, non_security_file_type"
cvs_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
cvs_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
cvs_htaccess_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
cvs_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
